label,left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,spine,neck,head
downdog,79.70423884610335,15.859872179250507,127.23114216965635,122.2749794492907,57.898712459849754,19.665809249131275,60.874758154189564,50.522712956625774,81.99632498658883,39.043429993593115,41.35153248686993
downdog,27.513342470993845,17.259429797942012,5.8815353152105,69.25886651583805,26.138844600687843,31.362765674715906,167.90776579769218,95.90438428588698,148.63132835506738,78.67744597344549,9.223822435803987
downdog,59.811241468649406,15.710570448569095,64.23022154356453,83.76613562219158,61.215698965192914,26.52898216081174,118.41783189350303,84.70817617285397,98.74056417932378,78.40327283112896,39.971122462739956
downdog,60.02678553568402,13.168163816369313,135.46648014330614,114.08464622525777,38.90336532661395,17.578076734973493,45.70149480721725,61.706036653243444,70.53980048294922,40.41332275668921,26.92114052552989
downdog,38.76241456369794,13.793927953993713,67.62358296666716,76.82768453773468,40.5980978306747,24.336432391366497,109.89753729576378,93.4838541835769,102.67524841464324,86.80159664071006,7.994566505254403
downdog,82.30996298558301,17.54465341324075,43.773406359889364,85.64931602592763,78.21159723766189,27.424437153655308,140.88686929807625,81.99556218827983,113.0110570732551,77.28056452777655,104.43153732621921
downdog,80.11092505684732,15.508888178639458,120.22340444007322,110.52228288606628,59.692908237414706,19.453939122808745,65.02234718974927,66.4940896415114,88.8277985228029,43.437759943532754,50.17199426477685
downdog,60.72866545574759,16.957705368543085,131.8676892769155,116.66858835142891,40.45897876196781,22.822932548014837,51.22242295788211,55.6719243532947,83.3165681721541,39.93014070789687,27.328010212498317
downdog,23.630417019544524,8.253326874056986,81.50656681686456,79.80996407519682,55.31303958543292,18.756877851846124,102.57762399511975,87.88429357460276,86.51877641113997,84.52369360903286,44.55826343208912
downdog,86.7670718964306,9.500242083943688,112.63583381276106,95.16438102563308,56.12034110927117,15.338094307649827,58.845824758777354,82.25820999071978,89.56939883595503,24.29989556109107,36.71552789578145
downdog,48.16098341787619,8.074809020560641,131.86758280660914,105.51641416535958,28.38770539638213,13.039352406100416,48.69264169743783,70.17660169421693,78.21036263372751,33.18373468710704,19.239208000857516
downdog,72.96474778225063,29.73158614367639,83.65906695565594,68.02984503454348,70.03952966843626,37.42667309734184,91.31377066652519,97.76874854482668,86.7025653896224,95.49780195246078,88.72227371121276
downdog,58.110279688438496,12.799293244116656,131.36620543894233,112.81815664864084,40.09267021296562,18.142051513589415,48.45152174039563,59.603974458501675,77.57959984999205,36.834523481702846,24.48015482697583
downdog,80.12397708029425,21.597619397567545,92.80999356738735,72.76765251682471,74.44433008526092,34.33000382909244,87.24082349899297,92.23559915843381,70.01811357176224,77.15459616981448,76.51638303112125
downdog,77.96515258438802,16.3291757226688,93.71267258975445,84.20172046694503,76.60556481210314,25.41363167010007,87.98427721995023,82.95947936424898,66.09785693875756,76.42963419535812,89.06563367531899
downdog,56.631424394312226,13.317120104838974,119.28097808311641,113.19995274062492,35.68310329710612,17.42651131399922,63.48876029391801,65.55042244942747,91.71995062105918,38.782442948990564,27.506175633214912
downdog,40.97754203525813,14.629252054312415,23.668065167869948,79.76835811476627,44.72578029860615,27.419998351190465,153.1306535593396,88.72685706837086,140.84560232308928,78.44830044320949,20.85985554166048
downdog,53.77666258472511,28.405174945084802,93.51170052803883,74.2626322010615,58.52294657084755,34.99085424788885,81.7116733744479,97.41892468295742,67.80141982247191,43.808272520686415,151.13241745169665
downdog,42.64351211438592,7.444929119376085,76.70199038408133,72.9144435694912,51.48606592097515,16.069812324839848,101.0278003246061,95.9386786319698,84.86083682728456,89.71687692163489,10.589920320479969
downdog,79.38691670387627,9.024944700310392,133.68815922527537,103.82925748197755,54.0964753094964,11.549490301964726,48.016735055420625,74.2809238121296,63.04558130258218,56.609416029700306,44.77079481460699
downdog,51.222489609495625,3.528638886498605,137.41369113130813,34.06341956560252,47.07079260503158,8.063515985442585,32.51964242484133,144.4911964079534,65.7139913780915,70.03790388625833,21.914917887998705
downdog,86.00829477482887,6.7752463264270855,84.47599732326036,117.66266554045805,94.06397977010255,9.525891239933939,84.70929391673972,61.242021242345146,99.3952808945609,33.3582208367364,57.69570917771192
downdog,58.5572598158926,5.30913261689491,116.41521424758496,87.5907476745929,39.392344863810436,4.785241220726019,61.09525030878853,100.29264660420958,79.29212795580204,52.82801428159891,35.939169495130855
downdog,94.66154607817381,13.027014259331194,131.70208499683557,101.04832260281671,75.70937589663892,18.763762390781373,44.74568490005414,78.30191079321695,68.06389554166373,38.90132924121393,48.32653611519931
downdog,123.58237672299265,22.295778290684364,86.63661990981878,84.64133975389971,93.70583516003255,26.832754399723544,62.3782365568543,104.49990941800245,104.81815898280189,42.03204146526259,107.76457002452345
downdog,75.4670002471427,23.237175604356487,54.371505800154516,59.81575100748518,74.71501026638123,45.94550467786414,129.9264502199817,93.05082355582385,97.55910389811484,76.29000066684195,45.13323981125105
downdog,97.5485736065264,1.5687032497458755,115.98802206650092,72.76915609344077,98.51040475316408,8.150744287900311,61.46879680112488,97.52657796134339,50.815579312523134,72.90815033143066,90.080967430255
downdog,69.30691391884095,18.24174495398134,105.69155868391807,109.06385837548098,46.32534194969443,22.94493471478425,74.22848722436359,69.61256753372827,112.02837782655713,26.364509806533896,31.681261999737266
downdog,11.293190430174423,11.735059737357222,103.1170523563821,98.6605795798622,16.705324696758392,18.341254915028994,73.1794009420204,74.79807541575026,68.91945063367218,76.02832662592093,11.24196780705049
downdog,71.04344617403258,22.987488085529005,52.32601624980412,96.89480828345401,69.42604928564245,33.63702036352684,134.7210333479475,70.8355414007283,102.97419238087441,70.95862972638301,50.92316188537242
downdog,68.89533096845598,14.64012419245652,65.18936673406671,82.12673538726993,65.59719204579349,29.015828107719148,116.23367415670094,86.81613760084734,98.42536167992756,79.69404247575511,61.62780601227433
downdog,45.79543299540501,3.8485882204270148,121.81854460717592,100.4798863399158,28.12053104715801,6.884892175191558,57.79017457003693,77.02308753415028,79.17566908922596,45.2897190204433,22.008689821325152
downdog,75.4670002471427,23.237175604356487,54.371505800154516,59.81575100748518,74.71501026638123,45.94550467786414,129.9264502199817,93.05082355582385,97.55910389811484,76.29000066684195,45.13323981125105
downdog,123.58237672299265,22.295778290684364,86.63661990981878,84.64133975389971,93.70583516003255,26.832754399723544,62.3782365568543,104.49990941800245,104.81815898280189,42.03204146526259,107.76457002452345
downdog,97.5485736065264,1.5687032497458755,115.98802206650092,72.76915609344077,98.51040475316408,8.150744287900311,61.46879680112488,97.52657796134339,50.815579312523134,72.90815033143066,90.080967430255
downdog,94.66154607817381,13.027014259331194,131.70208499683557,101.04832260281671,75.70937589663892,18.763762390781373,44.74568490005414,78.30191079321695,68.06389554166373,38.90132924121393,48.32653611519931
downdog,69.30691391884095,18.24174495398134,105.69155868391807,109.06385837548098,46.32534194969443,22.94493471478425,74.22848722436359,69.61256753372827,112.02837782655713,26.364509806533896,31.681261999737266
downdog,71.04344617403258,22.987488085529005,52.32601624980412,96.89480828345401,69.42604928564245,33.63702036352684,134.7210333479475,70.8355414007283,102.97419238087441,70.95862972638301,50.92316188537242
downdog,72.08821308232743,9.959045301801726,124.62351349321193,100.3030497226304,46.153734915331945,15.386762595565068,53.584359830605344,75.66886099892419,85.33923600764177,29.806696816344317,34.147275069032865
downdog,64.0503788401986,13.144678230723317,130.65969214716856,112.20185126841345,41.99617175424917,17.923415394147327,50.80317648346994,64.52866063769754,78.35875938421954,37.42733077579179,28.448450692145528
downdog,11.293190430174423,11.735059737357222,103.1170523563821,98.6605795798622,16.705324696758392,18.341254915028994,73.1794009420204,74.79807541575026,68.91945063367218,76.02832662592093,11.24196780705049
downdog,65.2210940442068,16.708987998196545,107.60151140500155,120.55437120545243,49.87615882430933,19.394532900017744,70.48954744191686,55.90545776365187,102.22729668878377,30.011001593498467,37.81509505139884
downdog,104.68808616442163,37.56637309026924,83.29375492359146,82.68123164473567,74.98358418445981,43.07533363448955,99.18136869793838,90.08565455598769,83.72395964606125,76.05508989674719,145.19721663846343
downdog,82.96752045246942,18.867675459158463,43.85622053726449,70.16953268301543,76.96699815222375,36.51827015411334,137.86385202634264,89.53755157551106,113.42177224034133,77.78525626475248,101.09919714030319
downdog,69.17561901267243,17.20861176243344,2.910709641628861,79.624002130659,62.92703981778699,36.4032963133638,163.1389626367387,83.9709382432042,156.20431687536453,82.08702420038067,70.8022678179357
downdog,61.51619069066055,9.103159162831359,123.60681442500014,103.56218284125981,39.043077856024354,12.89722317560676,55.40013327561272,75.3033245021678,87.7533667763113,31.64913004719739,27.96711359845998
downdog,59.35947074043746,15.720173825342298,142.15077406560346,115.21595955603814,37.68008335086056,23.426259004425464,42.00168138946304,54.621033636515506,77.39427837955739,27.17893811090282,25.136153105804617
downdog,55.808115569949464,16.008094763658626,121.6243089196817,114.63517386149516,42.05614613983929,23.91881546048745,56.487926771113116,58.36561399991009,92.8529259917732,38.1194532210842,21.63917765615151
downdog,27.709126979184706,9.190338180859175,113.9244259105358,92.01863882830827,78.72349518198544,19.901238585737488,56.91311418695116,64.45820469950301,43.72583495099828,60.75822555817944,53.723641324092576
downdog,60.0079359069729,7.04671941605576,111.02344266059158,81.6578946865355,40.67272899112668,4.595576178563789,61.92571591027665,111.27682689324641,85.14468090012848,49.30514856946814,44.14371175734653
downdog,51.636959336204356,14.119888437172289,62.11066408067564,76.62380561014655,53.04843426013818,24.444738208000672,114.10154310794164,93.30048046550228,105.2244462859182,80.04834223957735,34.725345163266276
downdog,75.87739952576291,14.993676937026455,61.45185881880835,91.59336700610316,76.16408417562101,25.886614767635457,119.61156897637485,76.13754629040416,97.5518914488336,75.74991555220645,72.99151416127752
downdog,64.7978004085779,31.133026674710088,35.03726109309139,49.63342235937836,63.30453094942522,47.96221518047461,137.13988601403253,108.31334595558367,143.43972046582576,92.62280879822312,90.6586469554297
downdog,111.01935685092685,20.465439595836266,109.39721942236957,98.12343994482232,112.71883588018267,26.953908656642927,64.64890847645692,61.937272173772215,46.04786551662534,62.91399730782815,95.18641474696747
downdog,100.71521902327906,31.987082274879636,45.435482648377906,91.69800547308063,84.60641279483107,39.14824059653994,139.38421202696597,77.6842511151945,107.1727569919402,71.0830236734996,139.78895378329705
downdog,66.76299317533882,13.924177328893432,127.33811389827412,103.91830257932807,44.38775048630404,17.749069797253316,52.642353265109186,74.39198891249372,84.15494030908869,37.91294825494693,31.69323259238761
downdog,168.31677348464578,16.84286654471822,62.88926131343589,83.1554170104229,113.1853816584715,33.777731000793096,126.22005380962398,82.65092712744833,112.16722661395542,83.27503295408427,114.79193506478309
downdog,47.80789421578015,8.25056665269923,123.54369843843665,111.90295919576783,35.62386297729935,13.765795150913545,55.61099825977302,61.533981273763146,81.95650611999787,46.0943166764774,23.268002300459635
downdog,66.76299317533882,13.924177328893432,127.33811389827412,103.91830257932807,44.38775048630404,17.749069797253316,52.642353265109186,74.39198891249372,84.15494030908869,37.91294825494693,31.69323259238761
downdog,24.872009319954316,7.098100487123558,109.87578093755529,97.36405894212623,16.503210282593653,8.8241506136155,70.34029839691033,81.49310217600117,82.38822705919551,55.977104439846535,13.896216182819993
downdog,168.31677348464578,16.84286654471822,62.88926131343589,83.1554170104229,113.1853816584715,33.777731000793096,126.22005380962398,82.65092712744833,112.16722661395542,83.27503295408427,114.79193506478309
downdog,51.496144873280905,11.423677499291639,122.35754708903677,114.19883613502164,33.377734698350025,17.83785974500007,56.65105086956352,59.58018308187022,88.68680177594996,31.839875192493142,20.245001341819098
downdog,15.201791664048319,9.389154455262132,79.70492826961504,121.70543834932535,16.113209885991616,20.55859030614509,91.96892878491013,44.16450779527601,89.44494512073928,80.64037844733376,12.134138443033901
downdog,72.27390268783526,17.408847231117086,118.36148322508956,110.46413563042121,52.788216314685904,25.328712323818934,59.43720418065912,62.38884330307846,95.2776743827203,31.671652322712806,31.97303968423179
downdog,47.80789421578015,8.25056665269923,123.54369843843665,111.90295919576783,35.62386297729935,13.765795150913545,55.61099825977302,61.533981273763146,81.95650611999787,46.0943166764774,23.268002300459635
downdog,82.87236365619127,19.510383937601745,7.924157246903079,76.34112989010195,70.39900474141473,33.09342347171396,164.65245241210692,90.59809111232482,150.48329377327465,79.85314187004477,113.98703759143953
downdog,25.746360419246866,3.5206040973674346,103.5501665067118,69.06049832433162,34.235095016108666,4.889414458149628,55.98932888136639,127.23457278096188,51.75470015398105,62.41102820690296,48.236387696112494
downdog,93.37766538193674,16.69337976595387,53.82502459201306,75.8584792145093,82.98349311620407,29.118293035101587,129.29546973946424,91.8533044821227,104.74165683733798,88.79192527785266,106.88097198641596
downdog,65.99458847497995,18.492248174891166,99.8713354192029,76.37203836923064,65.36969454294103,31.311152532611004,78.85342073268448,91.28589212018878,66.32507375374651,74.05869249336654,33.316030765926335
downdog,80.58541403707993,18.573781110248788,102.00303490781184,76.09870959479177,83.4070421018207,30.84308573691286,70.61671371841032,92.04783333384493,56.752479983457185,89.88996685783003,54.707920297744316
downdog,58.852876415457516,12.352509712455111,76.05606465179923,82.3435529781708,68.43200818919587,22.76733162238322,106.6520112383739,84.72066098617339,86.01482691757712,78.35395358305993,49.79501935608237
downdog,66.5405641799674,9.545820554244564,127.54386706153491,104.51091580238435,43.73131570438261,14.958679746307942,51.88881545456942,71.31440250524722,83.01886986867802,30.21824789102126,29.824938679103873
downdog,42.33453264524023,5.374790029641633,128.54572614094087,105.75955674999494,25.92059833687068,7.941850812160247,50.126614725042714,71.86957449350787,69.76706674467934,44.57930924263976,17.130531650407658
downdog,58.73959815862692,7.783919953041028,111.40327419357638,86.78029155679482,43.85382566623244,5.673530617871348,62.342846508122655,104.70408928352097,83.43530165814309,58.564673434925815,43.70837786183932
downdog,73.26889669023933,8.2537998595605,130.91197517960435,104.94959491139858,48.03213210554694,10.856219949113921,51.006691646561805,72.68278273567002,69.10009304209328,47.68546766791569,36.702469496511725
downdog,59.74717923438715,16.83369765694003,125.48023321763354,113.76818630753306,39.173039992162664,24.27738133625932,57.5713503618205,59.397226956826756,95.37878814838786,27.367602951458572,24.94659333055922
downdog,100.98333604074328,11.5301734863094,125.29779324026744,77.14775877396788,61.773759977835255,13.785812022632866,57.23311986569606,104.04285949764149,70.72016188005189,47.65470913330352,77.58356933381123
downdog,70.12477238220056,8.746726419601341,115.7113174419084,86.96129085933849,48.15567682907972,8.841361976739964,63.22956479044138,97.69271190670659,97.31037009393643,29.56698702817168,35.85730178986042
downdog,50.383407792596635,10.635035249676138,114.76375017258933,78.93218179468143,65.33153063050938,21.857042326059478,60.00247165968585,86.93831348748287,48.19056821731431,73.74199287072682,28.521381824472353
downdog,53.762540869372444,17.16770534537284,130.34258086330996,119.96172742189427,35.38232814025337,24.533023284817652,49.064852187475864,52.66373843846374,85.29265740708496,27.225741462392914,19.19561160721637
downdog,55.00453893113028,21.28837558937308,112.11638496948731,101.38001199593474,42.15187616318846,21.096606120742127,62.6429673302104,84.34705042011696,101.12124975817179,42.949147648510476,26.80734464119916
downdog,80.87522661130828,26.74904801089053,77.93314800903633,82.05768173396565,98.94627784411567,38.94665878345075,87.18988478298897,60.46528106830264,66.5412223861939,73.08652318248633,55.17613777972193
downdog,50.26827404257439,4.632891040086504,123.87879969382257,82.65439337617961,32.87498108092701,2.7904586637958824,56.77617608713227,105.82004851215423,78.37771401848899,49.11662575468561,31.703271203875783
downdog,80.14603877726584,14.215740847783765,49.89052639087045,84.65322488990765,75.68977913360634,22.945106719359035,133.03389838764903,84.32045832139124,113.251813911849,84.37126589591523,107.02969214765609
downdog,51.74887969933365,14.334178149199685,29.080551350393282,80.16379918899112,54.44104437102755,25.01489909962283,156.7965545219254,89.77380803639313,133.10641788472205,80.4404251182279,39.57488988306246
downdog,52.17079541143636,13.034094220633275,53.95768608631517,85.41940403324482,60.909692599366835,26.16851027940975,130.84212806932663,80.82019392442372,104.54814754589918,74.97769464211643,30.312543548188607
downdog,19.821606947163357,13.663479696190112,131.1372084612515,29.755124252515778,19.31648549800515,11.552427721164909,26.91238269977446,158.81493446757662,16.07520036192363,150.9265618193869,18.48491936939416
downdog,109.60201732116067,18.38941077116007,45.56709897595772,85.79054344073779,108.76302017748061,26.814383338114613,133.4892704169408,81.24496647563387,111.54092008069573,74.64727043373311,145.90176102257757
downdog,73.27141320134184,12.555132478748002,128.56129126073228,110.3202508216071,50.82433417680345,17.349132442044084,50.66871534041024,65.65207802885404,76.26243993449944,39.13946066415344,32.51039258393155
downdog,80.14603877726584,14.215740847783765,49.89052639087045,84.65322488990765,75.68977913360634,22.945106719359035,133.03389838764903,84.32045832139124,113.251813911849,84.37126589591523,107.02969214765609
downdog,66.92330495610307,13.741080027150812,73.80420216234674,79.17686319214825,71.94491558709092,24.908317414570757,107.31491282044905,87.79147902276443,82.46573523974682,77.62597434037353,46.21303847966662
downdog,62.04494650982205,17.522241130749368,126.66467888322005,111.94325659295906,42.318160411938365,19.70914385950892,58.750725447482026,66.67577527762937,88.84317935581605,38.833693759393576,31.536381548799717
downdog,51.74887969933365,14.334178149199685,29.080551350393282,80.16379918899112,54.44104437102755,25.01489909962283,156.7965545219254,89.77380803639313,133.10641788472205,80.4404251182279,39.57488988306246
downdog,52.17079541143636,13.034094220633275,53.95768608631517,85.41940403324482,60.909692599366835,26.16851027940975,130.84212806932663,80.82019392442372,104.54814754589918,74.97769464211643,30.312543548188607
downdog,109.60201732116067,18.38941077116007,45.56709897595772,85.79054344073779,108.76302017748061,26.814383338114613,133.4892704169408,81.24496647563387,111.54092008069573,74.64727043373311,145.90176102257757
downdog,75.23088834385881,16.40031374190905,45.95958422099761,79.64754184824817,70.13229673537404,27.716496311152902,129.41179926458105,89.06047268688178,121.72155999793073,73.40764556772699,71.4836209573346
downdog,94.84521837368534,19.802420508062205,53.498318000811416,81.65913284804608,79.56363420229313,30.180985038915818,130.44654337273082,87.97598460062869,110.33192512752319,77.96322680277072,115.22097094641168
downdog,73.27141320134184,12.555132478748002,128.56129126073228,110.3202508216071,50.82433417680345,17.349132442044084,50.66871534041024,65.65207802885404,76.26243993449944,39.13946066415344,32.51039258393155
downdog,50.54707231624061,14.647170872202125,47.64178325810088,86.32523636635635,55.16293501138353,26.71478141430541,138.26041346227672,82.51262249722292,114.29853255340447,80.11738250989282,32.517528142849116
downdog,76.68487428963151,21.270166558866258,62.92114287385883,86.98426515616508,72.50556977960993,34.36910588040633,122.0374819307375,78.11892203701075,94.67881751633732,72.02292540299314,68.59827591092404
downdog,71.0247987225043,22.599778092983,48.558213948502406,92.4342602814232,67.08348681265569,34.65307848844482,139.36097444186646,75.17077369861893,108.3785819558615,73.7636355646151,62.02922027734075
downdog,44.53231245638109,7.580580836906595,123.07413931860415,74.87897720049247,43.9520208574994,7.944502597726555,47.106220497069266,103.67771473576394,78.3338056075804,50.227640940366165,17.793655434568528
downdog,84.28815375751584,19.451217935001402,67.33796571473219,84.90002692499726,72.1259712373589,28.91902053237546,109.03948971415605,84.9197511513131,102.2878639058651,72.92082532312112,86.55883324646206
